ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
10183,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CPO 9,AKACIAS,QB,G,2.5949,0.064,"3,476.96",222.52544,"2,213,750.09","3,833.79",Ley 756 8% variable
10184,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CPO 9,AKACIAS,P,O,14.5608,0.06,"65,017.89","3,901.0734","217,769,813.21","3,833.79",Ley 756 8% variable
10185,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA,I,O,18.3148,0.1046997075,939.2,98.333965284,"6,904,528.88","3,833.79",Ley 756 8% variable
10186,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA,B,O,18.3148,0.2,"4,622.02",924.404,"64,907,116.46","3,833.79",Ley 141 20%
10187,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA,B,O,18.3148,0.12,"4,622.02",554.6424,"38,944,269.97","3,833.79",ARTICULO 39 LEY 756
10188,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA,I,O,18.3148,0.1046997075,"446,325.02","46,730.09904393165","3,281,158,441.41","3,833.79",Ley 756 8% variable
10189,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA ESTE,I,O,16.4025,0.06,998.99,59.9394,"3,769,213.57","3,833.79",Ley 756 8% variable
10190,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA NORTE,I,O,17.7415,0.088931025,"904,861.53","80,470.26334596825","5,473,360,811.77","3,833.79",Ley 756 8% variable
10191,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CASTILLA NORTE,I,O,17.7415,0.088931025,"24,402.74","2,170.1606810085","147,608,221.09","3,833.79",Ley 756 8% variable
10192,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE,QB,G,3.8673,0.2,698.86,139.772,"2,072,317.78","3,833.79",Ley 141 20%
10193,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE,QB,G,3.8673,0.12,698.86,83.8632,"1,243,390.7","3,833.79",ARTICULO 39 LEY 756
10194,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE,I,O,14.6231,0.12630624,"34,825.52","4,398.6804872448","246,598,361.41","3,833.79",Ley 756 8% variable
10195,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE,QI,G,3.8673,0.064,"52,492.33","3,359.50912","49,809,479.96","3,833.79",Ley 756 8% variable
10196,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE,I,O,14.6231,0.09472968,"1,337,729.25","126,722.66377914","7,104,312,613.65","3,833.79",Ley 756 8% variable
10197,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE SW,QI,G,3.8673,0.064,"1,088.62",69.67168,"1,032,981.22","3,833.79",Ley 756 8% variable
10198,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,10,CUBARRAL,CHICHIMENE SW,I,O,14.1241,0.071907345,"249,385.12","17,932.6218617064","971,030,552.48","3,833.79",Ley 756 8% variable
10199,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CPO 9,AKACIAS,QB,G,2.4977,0.064,"8,395.82",537.33248,"4,946,466.77","3,685.63",Ley 756 8% variable
10200,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CPO 9,AKACIAS,P,O,22.0647,0.0644264175,"293,124.64","18,884.9704361772","1,535,769,613.88","3,685.63",Ley 756 8% variable
10201,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA,B,O,21.5079,0.2,"4,407.76",881.552,"69,880,769.23","3,685.63",Ley 141 20%
10202,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA,B,O,21.5079,0.12,"4,407.76",528.9312,"41,928,461.63","3,685.63",ARTICULO 39 LEY 756
10203,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA,I,O,21.5079,0.10417692,"427,861.53","44,573.296381887594","3,533,332,401.76","3,685.63",Ley 756 8% variable
10204,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA,I,O,21.5079,0.10417692,710.69,74.0374952748,"5,868,964.04","3,685.63",Ley 756 8% variable
10205,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA ESTE,I,O,19.5265,0.06,866.66,51.9996,"3,742,278.75","3,685.63",Ley 756 8% variable
10206,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA NORTE,I,O,20.9064,0.089255865,"879,271.68","78,480.15436840321","6,047,151,349.5","3,685.63",Ley 756 8% variable
10207,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CASTILLA NORTE,I,O,20.9064,0.089255865,"25,510.7","2,276.9795952555","175,448,689.32","3,685.63",Ley 756 8% variable
10208,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE,QB,G,3.7727,0.2,753.11,150.622,"2,094,365.2","3,685.63",Ley 141 20%
10209,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE,QB,G,3.7727,0.12,753.11,90.3732,"1,256,619.13","3,685.63",ARTICULO 39 LEY 756
10210,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE,I,O,22.1616,0.12460689,"40,355.68","5,028.5957786352","410,732,976.63","3,685.63",Ley 756 8% variable
10211,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE,QI,G,3.7727,0.064,"53,411.97","3,418.36608","47,531,615.54","3,685.63",Ley 756 8% variable
10212,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE,I,O,22.1616,0.0934551675,"1,244,589.98","116,313.36504972164","9,500,412,592.93","3,685.63",Ley 756 8% variable
10213,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE SW,QI,G,3.7727,0.064,786.53,50.33792,"699,937.41","3,685.63",Ley 756 8% variable
10214,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,11,CUBARRAL,CHICHIMENE SW,I,O,21.6209,0.07206006,"241,502.49","17,402.6839195494","1,386,761,367.92","3,685.63",Ley 756 8% variable
10215,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CPO 9,AKACIAS,QB,G,2.7095,0.064,"13,797.95",883.0688,"8,293,322.26","3,466.13",Ley 756 8% variable
10216,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CPO 9,AKACIAS,P,O,27.0919,0.066917805,"395,188.85","26,445.17040247425","2,483,308,533.5","3,466.13",Ley 756 8% variable
10217,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA,B,O,27.8248,0.2,"4,476.5",895.3,"86,346,647.58","3,466.13",Ley 141 20%
10218,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA,B,O,27.8248,0.12,"4,476.5",537.18,"51,807,988.84","3,466.13",ARTICULO 39 LEY 756
10219,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA,I,O,27.8248,0.10021353,"403,531.12","40,439.2780000536","3,900,140,852.63","3,466.13",Ley 756 8% variable
10220,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA,I,O,27.8248,0.10021353,"1,258.11",126.07964422830001,"12,159,672.2","3,466.13",Ley 756 8% variable
10221,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA ESTE,I,O,25.8474,0.06,"1,173.57",70.4142,"6,308,439.64","3,466.13",Ley 756 8% variable
10222,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA NORTE,I,O,27.1873,0.08700684,"846,972.14","73,692.3694694376","6,944,379,519.18","3,466.13",Ley 756 8% variable
10223,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CASTILLA NORTE,I,O,27.1873,0.08700684,"24,461.13","2,128.2856241292","200,558,391.5","3,466.13",Ley 756 8% variable
10224,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE,QB,G,4.0927,0.2,782.47,156.494,"2,219,996.84","3,466.13",Ley 141 20%
10225,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE,QB,G,4.0927,0.12,782.47,93.8964,"1,331,998.39","3,466.13",ARTICULO 39 LEY 756
10226,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE,I,O,27.1847,0.12305966,"43,266.83","5,324.4013890778","501,695,470.2","3,466.13",Ley 756 8% variable
10227,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE,QI,G,4.0927,0.064,"62,582.29","4,005.26656","56,818,031.47","3,466.13",Ley 756 8% variable
10228,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE,I,O,27.1847,0.092294745,"1,243,522.3","114,770.57358031349","10,814,338,118.14","3,466.13",Ley 756 8% variable
10229,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE SW,QI,G,4.0927,0.064,618.21,39.56544,"561,268.49","3,466.13",Ley 756 8% variable
10230,META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),2020,12,CUBARRAL,CHICHIMENE SW,I,O,26.6933,0.072712995,"259,118.67","18,841.294556116653","1,743,242,694.44","3,466.13",Ley 756 8% variable
10231,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL A,B,G,7.3039,0.064,"1,650.48",105.63072,"2,554,636.72","3,311.19",Ley 756 8% variable
10232,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL A,B,O,45.0895,0.08,"6,261.58",500.9264,"74,788,261.95","3,311.19",Ley 756 8% variable
10233,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL C,B,G,7.3039,0.064,"1,646.98",105.40672,"2,549,219.25","3,311.19",Ley 756 8% variable
10234,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL C,B,O,41.3195,0.08,"3,163.49",253.0792,"34,625,464.65","3,311.19",Ley 756 8% variable
10235,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL C,B,G,7.3039,0.064,"1,711.53",109.53792,"2,649,130.82","3,311.19",Ley 756 8% variable
10236,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,CORCEL C,B,O,41.3195,0.08,"3,352.41",268.1928,"36,693,257.91","3,311.19",Ley 756 8% variable
10237,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,ESPADARTE,B,G,8.0373,0.064,299.86,19.19104,"510,731.5","3,311.19",Ley 756 8% variable
10238,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,1,CORCEL,ESPADARTE,B,O,54.7775,0.08,"1,695.48",135.6384,"24,601,917.95","3,311.19",Ley 756 8% variable
10239,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL A,B,G,7.2888,0.064,"1,772.89",113.46496,"2,821,018.08","3,411.05",Ley 756 8% variable
10240,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL A,B,O,33.7034,0.08,"5,492.17",439.3736,"50,512,138.78","3,411.05",Ley 756 8% variable
10241,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL C,B,G,7.2888,0.064,"1,443.36",92.37504,"2,296,670.73","3,411.05",Ley 756 8% variable
10242,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL C,B,O,29.9334,0.08,"2,960.95",236.876,"24,186,063.83","3,411.05",Ley 756 8% variable
10243,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL C,B,G,7.2888,0.064,"1,504.41",96.28224,"2,393,813.22","3,411.05",Ley 756 8% variable
10244,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,CORCEL C,B,O,29.9334,0.08,"3,139.17",251.1336,"25,641,826.39","3,411.05",Ley 756 8% variable
10245,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,ESPADARTE,B,G,7.7152,0.064,277.11,17.73504,"466,731.71","3,411.05",Ley 756 8% variable
10246,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,2,CORCEL,ESPADARTE,B,O,42.159,0.08,"1,560.66",124.8528,"17,954,638.78","3,411.05",Ley 756 8% variable
10247,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL A,B,G,5.124,0.064,"1,943.46",124.38144,"2,470,962.03","3,877.05",Ley 756 8% variable
10248,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL A,B,O,13.8685,0.08,"5,796.04",463.6832,"24,931,720.71","3,877.05",Ley 756 8% variable
10249,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL C,B,G,5.124,0.064,"1,475.56",94.43584,"1,876,062.61","3,877.05",Ley 756 8% variable
10250,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL C,B,O,10.0685,0.08,"3,092.43",247.3944,"9,657,307.04","3,877.05",Ley 756 8% variable
10251,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL C,B,G,5.124,0.064,"1,539.41",98.52224,"1,957,243.08","3,877.05",Ley 756 8% variable
10252,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,CORCEL C,B,O,10.0685,0.08,"3,279.41",262.3528,"10,241,224.3","3,877.05",Ley 756 8% variable
10253,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,ESPADARTE,B,G,5.124,0.064,286.83,18.35712,"364,682.46","3,877.05",Ley 756 8% variable
10254,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,3,CORCEL,ESPADARTE,B,O,22.1791,0.08,"1,627.53",130.2024,"11,196,036.47","3,877.05",Ley 756 8% variable
10255,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL A,B,G,7.4895,0.064,"1,595.09",102.08576,"3,040,998.01","3,977.39",Ley 756 8% variable
10256,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL A,B,O,6.6346,0.08,"5,459.04",436.7232,"11,524,422.86","3,977.39",Ley 756 8% variable
10257,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL C,B,G,7.4895,0.064,766.79,49.07456,"1,461,865.48","3,977.39",Ley 756 8% variable
10258,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL C,B,O,5.4276,0.08,"2,038.64",163.0912,"3,520,760.92","3,977.39",Ley 756 8% variable
10259,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL C,B,G,7.4895,0.064,828.87,53.04768,"1,580,219.11","3,977.39",Ley 756 8% variable
10260,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,CORCEL C,B,O,5.4276,0.08,"2,218.27",177.4616,"3,830,984.57","3,977.39",Ley 756 8% variable
10261,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,ESPADARTE,B,G,4.8751,0.064,44.84,2.86976,"55,645.1","3,977.39",Ley 756 8% variable
10262,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,4,CORCEL,ESPADARTE,B,O,21.6196,0.08,254.28,20.3424,"1,749,234.45","3,977.39",Ley 756 8% variable
10263,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL A,B,G,8.1993,0.064,"1,789.21",114.50944,"3,622,443.89","3,858.19",Ley 756 8% variable
10264,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL A,QB,G,8.1993,0.064,37.19,2.38016,"75,294.81","3,858.19",Ley 756 8% variable
10265,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL A,B,O,10.0399,0.08,"4,818.23",385.4584,"14,931,055.58","3,858.19",Ley 756 8% variable
10266,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL C,B,O,8.8329,0.08,"1,148.12",91.8496,"3,130,143.11","3,858.19",Ley 756 8% variable
10267,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL C,B,G,4.9327,0.064,835.51,53.47264,"1,017,653.36","3,858.19",Ley 756 8% variable
10268,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL C,QB,G,4.9327,0.064,20.79,1.33056,"25,322.27","3,858.19",Ley 756 8% variable
10269,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,5,CORCEL,CORCEL C,B,O,8.8329,0.08,"1,258.84",100.7072,"3,432,001.24","3,858.19",Ley 756 8% variable
10270,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL A,B,G,3.7848,0.064,"1,622.2",103.8208,"1,454,510.16","3,701.6",Ley 756 8% variable
10271,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL A,QB,G,3.7848,0.064,139.82,8.94848,"125,366.42","3,701.6",Ley 756 8% variable
10272,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL A,B,O,19.7026,0.08,"4,553.42",364.2736,"26,566,890.33","3,701.6",Ley 756 8% variable
10273,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,B,G,3.7848,0.064,38.56,2.46784,"34,573.98","3,701.6",Ley 756 8% variable
10274,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,QB,G,3.7848,0.064,3.11,0.19904,"2,788.5","3,701.6",Ley 756 8% variable
10275,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,B,O,18.4956,0.08,161.13,12.8904,"882,519.49","3,701.6",Ley 756 8% variable
10276,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,B,G,3.7848,0.064,42.27,2.70528,"37,900.32","3,701.6",Ley 756 8% variable
10277,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,QB,G,3.7848,0.064,3.41,0.21824,"3,057.42","3,701.6",Ley 756 8% variable
10278,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,6,CORCEL,CORCEL C,B,O,18.4956,0.08,176.67,14.1336,"967,633.08","3,701.6",Ley 756 8% variable
10279,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL A,B,G,3.8633,0.064,"1,699.32",108.75648,"1,536,886.52","3,657.87",Ley 756 8% variable
10280,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL A,QB,G,3.8633,0.064,365.49,23.39136,"330,553.8","3,657.87",Ley 756 8% variable
10281,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL A,B,O,27.347,0.08,"4,179.63",334.3704,"33,447,663.2","3,657.87",Ley 756 8% variable
10282,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,B,G,3.8633,0.064,16.23,1.03872,"14,678.52","3,657.87",Ley 756 8% variable
10283,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,QB,G,3.8633,0.064,3.47,0.22208,"3,138.18","3,657.87",Ley 756 8% variable
10284,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,B,O,26.14,0.08,106.81,8.5448,"817,025.56","3,657.87",Ley 756 8% variable
10285,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,B,G,3.8633,0.064,17.8,1.1392,"16,098.43","3,657.87",Ley 756 8% variable
10286,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,QB,G,3.8633,0.064,3.79,0.24256,"3,427.6","3,657.87",Ley 756 8% variable
10287,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,7,CORCEL,CORCEL C,B,O,26.14,0.08,117.12,9.3696,"895,890.32","3,657.87",Ley 756 8% variable
10288,META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),2020,8,CORCEL,CORCEL A,B,G,5.7231,0.064,"1,682.66",107.69024,"2,331,564.46","3,783.03",Ley 756 8% variable
